,time,ta,hr,pr,rs,vv,vn,ve
2020-04-18 20:00:00,2020-04-18 20:00:00,10.9433,98.5,961.893,1.33333,5.06667,-1.01739,4.90397
2020-04-18 21:00:00,2020-04-18 21:00:00,10.355,99.0,962.36,0.0,3.6,-1.11583,3.41457
2020-04-18 22:00:00,2020-04-18 22:00:00,10.0367,99.0,962.368,0.0,2.15,-1.15439,1.77181
2020-04-18 23:00:00,2020-04-18 23:00:00,9.935,100.0,961.997,0.0,3.05,-0.987166,2.80807
2020-04-19 00:00:00,2020-04-19 00:00:00,9.90667,100.0,961.803,0.0,2.36667,-0.17315,2.35386
2020-04-19 01:00:00,2020-04-19 01:00:00,9.22167,100.0,961.648,0.0,1.16667,0.116254,1.13989
2020-04-19 02:00:00,2020-04-19 02:00:00,9.255,100.0,961.488,0.0,2.46667,0.199882,2.44007
2020-04-19 03:00:00,2020-04-19 03:00:00,9.34833,100.0,961.16,0.0,1.9,-0.152534,1.86598
2020-04-19 04:00:00,2020-04-19 04:00:00,9.445,100.0,960.967,0.0,2.51667,0.0105803,2.47711
2020-04-19 05:00:00,2020-04-19 05:00:00,9.47,100.0,960.827,0.0,3.9,-0.383514,3.86404
2020-04-19 06:00:00,2020-04-19 06:00:00,9.53667,100.0,960.937,0.333333,3.48333,0.408204,3.45818
2020-04-19 07:00:00,2020-04-19 07:00:00,9.435,100.0,961.245,41.1667,2.41667,-0.0958886,2.30984
2020-04-19 08:00:00,2020-04-19 08:00:00,10.0867,98.1667,961.333,261.667,2.5,-1.95646,1.11153
2020-04-19 09:00:00,2020-04-19 09:00:00,10.9317,89.8333,961.488,336.333,4.91667,-2.17386,3.8604
2020-04-19 10:00:00,2020-04-19 10:00:00,11.6067,87.0,961.593,426.167,4.13333,-1.13266,3.90901
2020-04-19 11:00:00,2020-04-19 11:00:00,12.225,84.1667,961.603,454.833,5.28333,-0.619038,5.16384
2020-04-19 12:00:00,2020-04-19 12:00:00,12.81,82.8333,961.28,671.167,6.78333,0.224129,6.75167
2020-04-19 13:00:00,2020-04-19 13:00:00,13.1917,78.8333,960.883,728.833,8.16667,1.00555,8.05692
2020-04-19 14:00:00,2020-04-19 14:00:00,13.1367,78.1667,960.67,828.333,10.0833,2.61173,9.68208
2020-04-19 15:00:00,2020-04-19 15:00:00,13.145,78.1667,960.332,808.833,10.6333,2.64466,10.2111
2020-04-19 16:00:00,2020-04-19 16:00:00,12.4683,85.0,960.007,538.667,10.1667,2.02937,9.92778
2020-04-19 17:00:00,2020-04-19 17:00:00,12.235,83.0,959.997,445.667,10.1667,2.95009,9.70384
2020-04-19 18:00:00,2020-04-19 18:00:00,11.6483,85.0,960.143,285.833,10.9333,3.54625,10.3177
2020-04-19 19:00:00,2020-04-19 19:00:00,10.745,91.1667,960.35,67.0,8.45,1.93652,8.19404
2020-04-19 20:00:00,2020-04-19 20:00:00,10.2267,97.8333,960.757,0.833333,6.46667,1.1638,6.34652
2020-04-19 21:00:00,2020-04-19 21:00:00,9.98,99.6667,960.98,0.0,4.66667,0.935056,4.5698
2020-04-19 22:00:00,2020-04-19 22:00:00,9.99333,100.0,960.895,0.0,2.75,0.591673,2.67842
2020-04-19 23:00:00,2020-04-19 23:00:00,9.95,100.0,960.722,0.0,1.43333,0.260738,1.3947
2020-04-20 00:00:00,2020-04-20 00:00:00,9.65,100.0,960.34,0.0,0.0833333,-0.0176439,0.00578103
2020-04-20 01:00:00,2020-04-20 01:00:00,9.30333,100.0,959.947,0.0,1.0,0.218873,-0.938441
2020-04-20 02:00:00,2020-04-20 02:00:00,9.13833,98.6667,959.438,0.0,1.76667,1.31783,-0.499538
2020-04-20 03:00:00,2020-04-20 03:00:00,9.16333,95.5,959.005,0.0,1.51667,1.42897,0.0337713
2020-04-20 04:00:00,2020-04-20 04:00:00,9.22167,92.3333,958.755,0.0,4.01667,3.739,-1.3054
2020-04-20 05:00:00,2020-04-20 05:00:00,9.21,92.8333,958.428,0.0,5.88333,5.37559,-2.34142
2020-04-20 06:00:00,2020-04-20 06:00:00,8.885,95.5,957.97,1.5,7.43333,2.26582,-6.75866
2020-04-20 07:00:00,2020-04-20 07:00:00,8.56167,98.6667,957.585,40.0,9.9,0.931175,-9.73799
2020-04-20 08:00:00,2020-04-20 08:00:00,8.81833,97.3333,957.482,128.667,10.8333,-0.713579,-10.7904
2020-04-20 09:00:00,2020-04-20 09:00:00,9.42167,95.0,957.112,233.333,10.3,1.15331,-10.0552
2020-04-20 10:00:00,2020-04-20 10:00:00,9.84667,92.6667,956.835,192.833,8.11667,2.90311,-7.52531
2020-04-20 11:00:00,2020-04-20 11:00:00,10.4467,89.3333,956.525,313.667,11.15,-0.129543,-11.133
2020-04-20 12:00:00,2020-04-20 12:00:00,11.8483,82.8333,955.833,558.167,9.51667,3.1028,-8.85576
2020-04-20 13:00:00,2020-04-20 13:00:00,12.4683,79.8333,955.107,335.667,9.61667,2.62585,-8.69173
2020-04-20 14:00:00,2020-04-20 14:00:00,11.5883,87.1667,954.865,260.5,7.08333,5.73299,-4.05713
2020-04-20 15:00:00,2020-04-20 15:00:00,11.6967,85.5,954.185,127.667,5.28333,3.94518,-3.42719
2020-04-20 16:00:00,2020-04-20 16:00:00,10.7517,95.6667,953.968,53.1667,5.81667,4.97158,-2.06449
2020-04-20 17:00:00,2020-04-20 17:00:00,9.96333,97.0,954.07,84.6667,5.9,5.02715,-3.02458
2020-04-20 18:00:00,2020-04-20 18:00:00,9.88833,97.0,954.165,79.1667,6.01667,1.68168,-5.6602
2020-04-20 19:00:00,2020-04-20 19:00:00,9.62,97.0,954.138,10.6667,10.0833,-3.07969,-9.14136
2020-04-20 20:00:00,2020-04-20 20:00:00,9.355,99.0,954.365,0.0,4.8,-0.445258,-4.43282
2020-04-20 21:00:00,2020-04-20 21:00:00,9.40333,95.6667,955.17,0.0,2.23333,-0.857726,-1.93346
2020-04-20 22:00:00,2020-04-20 22:00:00,9.325,96.3333,955.647,0.0,1.23333,-1.04303,-0.40248
2020-04-20 23:00:00,2020-04-20 23:00:00,9.12167,97.8333,955.498,0.0,0.55,0.143053,0.496628
2020-04-21 00:00:00,2020-04-21 00:00:00,9.095,97.6667,955.645,0.0,0.25,0.0746648,0.0842825
2020-04-21 01:00:00,2020-04-21 01:00:00,9.08,99.0,955.78,0.0,0.2,0.121219,0.0807047
2020-04-21 02:00:00,2020-04-21 02:00:00,9.285,100.0,955.67,0.0,2.76667,-0.513098,2.69256
2020-04-21 03:00:00,2020-04-21 03:00:00,9.42833,100.0,955.48,0.0,1.21667,0.0643811,1.19383
2020-04-21 04:00:00,2020-04-21 04:00:00,9.39,100.0,955.607,0.0,0.683333,0.00214151,0.648281
2020-04-21 05:00:00,2020-04-21 05:00:00,9.53,100.0,955.91,0.0,3.33333,-1.29523,3.07074
2020-04-21 06:00:00,2020-04-21 06:00:00,9.56333,100.0,956.375,0.333333,2.41667,-1.77636,1.35512
2020-04-21 07:00:00,2020-04-21 07:00:00,9.51,100.0,957.14,27.1667,3.78333,-2.47154,2.79979
2020-04-21 08:00:00,2020-04-21 08:00:00,9.87,100.0,957.965,195.333,4.78333,-2.11307,4.28407
2020-04-21 09:00:00,2020-04-21 09:00:00,10.33,99.6667,958.612,270.5,6.03333,-3.32934,5.0152
2020-04-21 10:00:00,2020-04-21 10:00:00,11.0733,94.6667,959.155,341.5,5.53333,-3.24735,4.45717
2020-04-21 11:00:00,2020-04-21 11:00:00,12.635,84.8333,959.522,695.5,6.33333,-3.26819,5.37686
2020-04-21 12:00:00,2020-04-21 12:00:00,13.6167,77.6667,959.615,714.333,5.83333,-2.48339,5.14064
2020-04-21 13:00:00,2020-04-21 13:00:00,14.4833,70.3333,959.713,943.667,8.75,-3.39536,8.00204
2020-04-21 14:00:00,2020-04-21 14:00:00,14.67,69.6667,959.947,577.0,7.91667,-0.986708,7.77391
2020-04-21 15:00:00,2020-04-21 15:00:00,13.5267,80.6667,960.258,725.333,11.5,1.15448,11.4236
2020-04-21 16:00:00,2020-04-21 16:00:00,13.145,83.1667,960.323,559.333,12.5,0.496046,12.4723
2020-04-21 17:00:00,2020-04-21 17:00:00,12.855,83.8333,960.698,382.333,10.05,-1.12063,9.90498
2020-04-21 18:00:00,2020-04-21 18:00:00,11.8883,88.8333,961.093,98.1667,8.21667,-0.263297,8.20537
2020-04-21 19:00:00,2020-04-21 19:00:00,11.3617,93.0,961.46,28.3333,7.0,-0.501397,6.96814
2020-04-21 20:00:00,2020-04-21 20:00:00,11.3267,86.3333,962.022,1.33333,5.05,-1.16504,4.89982
2020-04-21 21:00:00,2020-04-21 21:00:00,10.9367,87.0,962.928,0.0,4.71667,-1.57945,4.43894
2020-04-21 22:00:00,2020-04-21 22:00:00,10.5733,92.0,963.597,0.0,4.93333,-1.39068,4.71522
2020-04-21 23:00:00,2020-04-21 23:00:00,10.325,93.8333,963.81,0.0,4.56667,-1.44149,4.32697
2020-04-22 00:00:00,2020-04-22 00:00:00,10.1767,94.5,963.945,0.0,4.73333,-1.47431,4.48234
2020-04-22 01:00:00,2020-04-22 01:00:00,9.95167,95.8333,964.152,0.0,3.85,-0.809937,3.74389
2020-04-22 02:00:00,2020-04-22 02:00:00,9.96167,92.6667,963.995,0.0,3.61667,-0.68287,3.54962
2020-04-22 03:00:00,2020-04-22 03:00:00,9.965,93.8333,963.895,0.0,3.43333,-0.594938,3.35904
2020-04-22 04:00:00,2020-04-22 04:00:00,9.78333,97.5,963.895,0.0,3.85,-0.282093,3.80894
2020-04-22 05:00:00,2020-04-22 05:00:00,9.55667,99.5,963.892,0.0,2.68333,-0.136178,2.66955
2020-04-22 06:00:00,2020-04-22 06:00:00,9.43,100.0,964.055,0.0,2.43333,-0.721854,2.3132
2020-04-22 07:00:00,2020-04-22 07:00:00,9.34833,100.0,964.493,3.66667,4.05,-0.707828,3.97123
2020-04-22 08:00:00,2020-04-22 08:00:00,9.39333,100.0,964.793,22.1667,4.38333,-1.02584,4.25353
2020-04-22 09:00:00,2020-04-22 09:00:00,9.49333,100.0,965.182,46.0,4.88333,-1.09662,4.72271
2020-04-22 10:00:00,2020-04-22 10:00:00,9.68667,100.0,965.452,168.0,5.75,-1.44899,5.52562
2020-04-22 11:00:00,2020-04-22 11:00:00,10.4517,94.8333,965.728,307.333,6.08333,-1.45081,5.8649
2020-04-22 12:00:00,2020-04-22 12:00:00,11.595,85.1667,965.517,449.167,7.33333,-1.61274,7.09917
2020-04-22 13:00:00,2020-04-22 13:00:00,11.3633,89.1667,965.572,241.833,6.78333,0.199236,6.75245
2020-04-22 14:00:00,2020-04-22 14:00:00,11.18,92.1667,965.69,121.833,6.5,-0.181592,6.46237
2020-04-22 15:00:00,2020-04-22 15:00:00,10.715,95.8333,965.542,71.0,5.55,0.135195,5.5304
2020-04-22 16:00:00,2020-04-22 16:00:00,10.9333,94.8333,965.252,54.8333,4.66667,0.185724,4.6109
2020-04-22 17:00:00,2020-04-22 17:00:00,10.9517,95.8333,965.245,44.6667,4.66667,0.858005,4.54103
2020-04-22 18:00:00,2020-04-22 18:00:00,10.9583,96.5,965.443,24.0,3.75,0.137321,3.72949
2020-04-22 19:00:00,2020-04-22 19:00:00,11.2317,92.8333,965.488,32.8333,2.7,-1.00221,2.45947
2020-04-22 20:00:00,2020-04-22 20:00:00,10.845,88.5,965.745,2.83333,5.31667,-3.34752,4.12314
2020-04-22 21:00:00,2020-04-22 21:00:00,10.345,90.5,966.138,0.0,6.5,-3.80646,5.26632
2020-04-22 22:00:00,2020-04-22 22:00:00,9.89833,93.3333,966.137,0.0,7.4,-4.53894,5.83983
2020-04-22 23:00:00,2020-04-22 23:00:00,9.59667,93.5,965.995,0.0,5.51667,-4.45988,3.11249
2020-04-23 00:00:00,2020-04-23 00:00:00,9.565,90.1667,965.87,0.0,4.85,-4.62964,1.3812
2020-04-23 01:00:00,2020-04-23 01:00:00,10.0417,83.5,965.722,0.0,3.98333,-3.53755,1.76914
2020-04-23 02:00:00,2020-04-23 02:00:00,10.11,82.8333,965.493,0.0,3.8,-3.61739,1.01294
2020-04-23 03:00:00,2020-04-23 03:00:00,10.105,83.5,965.205,0.0,5.03333,-5.00867,0.323771
2020-04-23 04:00:00,2020-04-23 04:00:00,10.4017,82.6667,964.8,0.0,4.3,-4.25155,0.0547866
2020-04-23 05:00:00,2020-04-23 05:00:00,10.045,83.3333,964.553,0.0,3.21667,-2.62733,1.84604
2020-04-23 06:00:00,2020-04-23 06:00:00,9.84333,82.1667,964.602,1.5,3.85,-3.21669,2.08792
2020-04-23 07:00:00,2020-04-23 07:00:00,10.31,81.1667,964.973,98.8333,2.9,-2.77488,-0.364259
2020-04-23 08:00:00,2020-04-23 08:00:00,11.3383,80.3333,964.968,287.167,1.2,0.22884,-0.404086
2020-04-23 09:00:00,2020-04-23 09:00:00,12.7967,76.3333,965.055,493.167,1.41667,-0.233781,-0.825353
2020-04-23 10:00:00,2020-04-23 10:00:00,13.22,78.0,965.195,635.5,2.71667,1.25813,-0.611799
2020-04-23 11:00:00,2020-04-23 11:00:00,14.4433,73.1667,965.125,737.5,2.55,0.798945,2.3336
2020-04-23 12:00:00,2020-04-23 12:00:00,14.6683,74.5,964.913,941.333,5.91667,-0.535267,5.88461
2020-04-23 13:00:00,2020-04-23 13:00:00,15.2033,73.3333,964.528,948.833,6.33333,0.239676,6.26836
2020-04-23 14:00:00,2020-04-23 14:00:00,15.275,76.0,964.132,918.667,7.2,0.394241,7.14377
2020-04-23 15:00:00,2020-04-23 15:00:00,14.6217,79.0,963.817,836.167,8.61667,0.993702,8.54182
2020-04-23 16:00:00,2020-04-23 16:00:00,13.6833,79.0,963.493,686.833,9.03333,2.11204,8.74564
2020-04-23 17:00:00,2020-04-23 17:00:00,13.385,80.3333,963.288,500.833,7.55,2.10735,7.21718
2020-04-23 18:00:00,2020-04-23 18:00:00,13.3817,81.3333,963.065,303.833,5.58333,0.924974,5.47436
2020-04-23 19:00:00,2020-04-23 19:00:00,12.79,81.6667,962.807,117.5,4.15,0.643455,4.04445
2020-04-23 20:00:00,2020-04-23 20:00:00,11.88,86.3333,962.957,5.66667,1.43333,0.724633,1.21837
2020-04-23 21:00:00,2020-04-23 21:00:00,11.2267,88.1667,963.298,0.0,1.2,0.376533,1.11167
2020-04-23 22:00:00,2020-04-23 22:00:00,11.55,81.6667,963.488,0.0,1.26667,-0.768651,0.99721
2020-04-23 23:00:00,2020-04-23 23:00:00,11.8767,86.3333,963.23,0.0,3.18333,-3.02131,0.764944
2020-04-24 00:00:00,2020-04-24 00:00:00,12.7333,84.6667,963.017,0.0,4.56667,-3.32756,-2.24291
2020-04-24 01:00:00,2020-04-24 01:00:00,12.8433,84.3333,962.59,0.0,6.85,-3.78311,-5.66404
2020-04-24 02:00:00,2020-04-24 02:00:00,12.5583,87.1667,962.113,0.0,8.16667,-3.46449,-7.32548
2020-04-24 03:00:00,2020-04-24 03:00:00,12.415,88.5,961.592,0.0,6.36667,-2.85664,-5.62481
2020-04-24 04:00:00,2020-04-24 04:00:00,12.3483,89.5,961.348,0.0,7.51667,-0.959463,-7.41601
2020-04-24 05:00:00,2020-04-24 05:00:00,12.3083,90.1667,961.173,0.0,4.63333,0.672931,-4.45506
2020-04-24 06:00:00,2020-04-24 06:00:00,12.0183,91.8333,961.068,2.16667,4.88333,0.849508,-4.68664
2020-04-24 07:00:00,2020-04-24 07:00:00,11.975,92.5,961.165,87.6667,8.6,2.64421,-8.07509
2020-04-24 08:00:00,2020-04-24 08:00:00,12.4667,90.5,961.28,292.0,7.01667,1.55523,-6.7966
2020-04-24 09:00:00,2020-04-24 09:00:00,14.125,84.5,961.257,501.667,4.46667,2.0498,-3.72454
2020-04-24 10:00:00,2020-04-24 10:00:00,15.8483,78.1667,961.033,682.333,4.78333,2.61104,-3.79142
2020-04-24 11:00:00,2020-04-24 11:00:00,16.555,78.1667,960.75,767.0,3.46667,1.17978,1.58282
2020-04-24 12:00:00,2020-04-24 12:00:00,17.1567,78.5,960.337,921.333,4.23333,0.805944,4.06035
2020-04-24 13:00:00,2020-04-24 13:00:00,17.4767,78.0,959.797,902.5,5.51667,1.35984,5.31091
2020-04-24 14:00:00,2020-04-24 14:00:00,17.0933,78.3333,959.438,808.333,6.31667,0.473729,6.2952
2020-04-24 15:00:00,2020-04-24 15:00:00,16.315,81.3333,959.06,835.833,6.83333,0.344029,6.81533
2020-04-24 16:00:00,2020-04-24 16:00:00,15.95,79.1667,958.475,663.667,7.28333,0.645889,7.23884
2020-04-24 17:00:00,2020-04-24 17:00:00,15.845,72.5,958.337,559.167,7.5,0.7352,7.4596
2020-04-24 18:00:00,2020-04-24 18:00:00,15.07,69.5,958.51,240.5,6.31667,0.589777,6.13869
2020-04-24 19:00:00,2020-04-24 19:00:00,14.2567,71.0,958.665,68.6667,5.21667,-0.326407,5.17106
2020-04-24 20:00:00,2020-04-24 20:00:00,13.1217,89.1667,958.688,6.16667,2.21667,0.661836,2.03579
2020-04-24 21:00:00,2020-04-24 21:00:00,12.32,95.6667,958.9,0.0,0.983333,0.236688,0.941173
2020-04-24 22:00:00,2020-04-24 22:00:00,12.2133,93.1667,959.088,0.0,1.05,-0.331466,0.830968
2020-04-24 23:00:00,2020-04-24 23:00:00,13.0583,78.3333,959.092,0.0,1.1,-0.702366,0.630913
2020-04-25 00:00:00,2020-04-25 00:00:00,12.92,76.5,958.933,0.0,1.25,-0.0709197,-0.18489
2020-04-25 01:00:00,2020-04-25 01:00:00,11.7733,95.0,958.868,0.0,2.11667,1.27319,1.65702
2020-04-25 02:00:00,2020-04-25 02:00:00,11.625,100.0,958.48,0.0,2.93333,1.70289,2.36559
2020-04-25 03:00:00,2020-04-25 03:00:00,11.545,100.0,957.93,0.0,3.51667,1.51852,3.14827
2020-04-25 04:00:00,2020-04-25 04:00:00,11.5017,100.0,957.755,0.0,3.76667,1.51401,3.39307
2020-04-25 05:00:00,2020-04-25 05:00:00,11.3633,100.0,957.627,0.0,5.11667,1.28117,4.93221
2020-04-25 06:00:00,2020-04-25 06:00:00,11.3733,100.0,957.833,0.0,2.41667,0.423265,2.33331
2020-04-25 07:00:00,2020-04-25 07:00:00,11.0983,100.0,958.2,5.33333,2.21667,-0.0358872,2.20303
2020-04-25 08:00:00,2020-04-25 08:00:00,11.2433,100.0,958.662,39.0,1.7,0.0724015,1.6754
2020-04-25 09:00:00,2020-04-25 09:00:00,11.3633,100.0,958.943,100.167,2.88333,0.166118,2.86833
2020-04-25 10:00:00,2020-04-25 10:00:00,11.4283,100.0,959.222,56.1667,4.25,0.271045,4.20354
2020-04-25 11:00:00,2020-04-25 11:00:00,11.3783,100.0,959.653,73.1667,5.68333,1.28637,5.51855
2020-04-25 12:00:00,2020-04-25 12:00:00,11.18,100.0,959.675,80.5,5.91667,1.86767,5.59459
2020-04-25 13:00:00,2020-04-25 13:00:00,10.9833,100.0,959.602,65.6667,7.03333,2.25321,6.6581
2020-04-25 14:00:00,2020-04-25 14:00:00,10.7617,100.0,959.502,61.1667,6.6,2.2471,6.20099
2020-04-25 15:00:00,2020-04-25 15:00:00,10.5283,100.0,959.303,73.5,4.91667,1.16391,4.75268
2020-04-25 16:00:00,2020-04-25 16:00:00,10.6983,100.0,959.162,116.167,5.53333,0.407508,5.49592
2020-04-25 17:00:00,2020-04-25 17:00:00,10.6,100.0,959.357,51.8333,5.06667,0.995709,4.93852
2020-04-25 18:00:00,2020-04-25 18:00:00,10.525,100.0,959.293,110.0,1.95,1.02209,1.60831
2020-04-25 19:00:00,2020-04-25 19:00:00,10.2883,98.8333,959.287,49.1667,2.01667,1.2801,1.54328
2020-04-25 20:00:00,2020-04-25 20:00:00,10.04,97.1667,959.512,1.66667,1.38333,0.951285,0.960822
2020-04-25 21:00:00,2020-04-25 21:00:00,9.705,98.0,959.997,0.0,1.51667,1.04229,1.0066
2020-04-25 22:00:00,2020-04-25 22:00:00,9.60833,98.0,960.303,0.0,1.66667,1.11136,1.10944
2020-04-25 23:00:00,2020-04-25 23:00:00,9.68167,97.6667,960.35,0.0,2.4,1.14115,2.1002
2020-04-26 00:00:00,2020-04-26 00:00:00,9.71833,96.3333,960.342,0.0,0.9,0.767291,-0.197024
2020-04-26 01:00:00,2020-04-26 01:00:00,9.70667,93.1667,960.197,0.0,2.68333,0.318589,-2.56545
2020-04-26 02:00:00,2020-04-26 02:00:00,9.76333,90.0,959.89,0.0,2.48333,1.46053,-1.6492
2020-04-26 03:00:00,2020-04-26 03:00:00,9.61667,92.0,959.56,0.0,4.2,2.94478,-2.687
2020-04-26 04:00:00,2020-04-26 04:00:00,9.79,89.6667,959.4,0.0,5.35,4.44588,-2.69566
2020-04-26 05:00:00,2020-04-26 05:00:00,9.35333,95.3333,959.047,0.0,5.95,3.00645,-5.03135
2020-04-26 06:00:00,2020-04-26 06:00:00,9.26,95.5,958.852,3.16667,8.8,4.22664,-7.50671
2020-04-26 07:00:00,2020-04-26 07:00:00,9.11,95.6667,958.973,62.1667,8.61667,-0.0964174,-8.06538
2020-04-26 08:00:00,2020-04-26 08:00:00,9.51833,94.3333,959.303,221.333,8.31667,2.33848,-7.75734
2020-04-26 09:00:00,2020-04-26 09:00:00,10.75,89.8333,959.643,420.333,7.68333,2.53442,-7.06739
2020-04-26 10:00:00,2020-04-26 10:00:00,11.4517,83.5,959.868,354.5,10.9,9.13096,-5.77099
2020-04-26 11:00:00,2020-04-26 11:00:00,11.74,83.0,960.163,321.0,11.8,10.848,-4.54907
2020-04-26 12:00:00,2020-04-26 12:00:00,12.1233,79.8333,959.888,386.667,13.4,12.6604,-4.32911
2020-04-26 13:00:00,2020-04-26 13:00:00,12.025,81.1667,959.758,223.667,11.7,11.2567,-3.15092
2020-04-26 14:00:00,2020-04-26 14:00:00,11.4033,88.6667,959.698,143.0,5.15,5.10806,-0.519306
2020-04-26 15:00:00,2020-04-26 15:00:00,11.715,84.5,959.527,306.833,5.8,5.72147,-0.295271
2020-04-26 16:00:00,2020-04-26 16:00:00,12.1083,82.5,959.38,260.0,6.36667,6.25875,0.150697
2020-04-26 17:00:00,2020-04-26 17:00:00,11.87,81.1667,959.3,227.5,6.76667,6.70597,-0.857946
2020-04-26 18:00:00,2020-04-26 18:00:00,12.015,80.0,959.407,251.5,4.68333,4.43377,0.871512
2020-04-26 19:00:00,2020-04-26 19:00:00,10.7967,86.5,959.263,47.0,5.11667,5.01124,-0.623804
2020-04-26 20:00:00,2020-04-26 20:00:00,10.43,90.3333,959.485,3.66667,7.25,6.88288,-2.25208
2020-04-26 21:00:00,2020-04-26 21:00:00,9.705,98.8333,959.953,0.0,5.21667,5.09713,-0.72026
2020-04-26 22:00:00,2020-04-26 22:00:00,9.66833,100.0,960.262,0.0,3.71667,3.45762,0.602829
2020-04-26 23:00:00,2020-04-26 23:00:00,9.47833,100.0,960.132,0.0,2.95,1.94889,1.54282
2020-04-27 00:00:00,2020-04-27 00:00:00,9.49167,100.0,959.875,0.0,3.98333,3.43515,-1.82668
2020-04-27 01:00:00,2020-04-27 01:00:00,9.43167,100.0,959.797,0.0,1.93333,1.07581,1.49607
2020-04-27 02:00:00,2020-04-27 02:00:00,9.25833,100.0,959.55,0.0,1.5,0.302842,1.06779
2020-04-27 03:00:00,2020-04-27 03:00:00,9.185,100.0,959.268,0.0,2.9,1.92394,1.66256
2020-04-27 04:00:00,2020-04-27 04:00:00,9.17,100.0,959.028,0.0,2.88333,1.65444,1.91846
2020-04-27 05:00:00,2020-04-27 05:00:00,8.78333,100.0,958.912,0.0,3.88333,3.45759,0.40734
2020-04-27 06:00:00,2020-04-27 06:00:00,8.335,100.0,958.882,1.33333,2.73333,1.75247,2.08666
2020-04-27 07:00:00,2020-04-27 07:00:00,8.62667,100.0,959.065,52.3333,1.63333,0.988478,1.05806
2020-04-27 08:00:00,2020-04-27 08:00:00,8.79,100.0,959.333,96.8333,2.53333,2.32056,-0.764435
2020-04-27 09:00:00,2020-04-27 09:00:00,9.78167,95.8333,959.412,270.5,3.43333,3.33019,-0.794524
2020-04-27 10:00:00,2020-04-27 10:00:00,9.005,95.5,959.713,141.833,2.8,2.39996,-0.677231
2020-04-27 11:00:00,2020-04-27 11:00:00,9.85333,94.6667,960.05,311.167,4.05,3.97001,-0.668609
2020-04-27 12:00:00,2020-04-27 12:00:00,9.87167,94.6667,960.088,450.167,3.03333,2.99884,-0.293474
2020-04-27 13:00:00,2020-04-27 13:00:00,11.0333,88.6667,960.023,502.5,5.46667,3.26407,4.30016
2020-04-27 14:00:00,2020-04-27 14:00:00,12.34,80.1667,959.91,794.333,5.68333,3.50847,4.2415
2020-04-27 15:00:00,2020-04-27 15:00:00,12.2817,75.6667,959.973,671.5,7.81667,4.15752,6.55093
2020-04-27 16:00:00,2020-04-27 16:00:00,12.475,71.1667,959.908,613.167,6.23333,4.55274,3.62485
2020-04-27 17:00:00,2020-04-27 17:00:00,11.4033,79.0,960.075,311.833,5.65,3.42963,4.28612
2020-04-27 18:00:00,2020-04-27 18:00:00,11.4233,79.6667,960.113,254.167,4.1,3.05756,1.94989
2020-04-27 19:00:00,2020-04-27 19:00:00,10.595,86.1667,960.235,65.1667,3.46667,2.66094,2.03149
2020-04-27 20:00:00,2020-04-27 20:00:00,9.33333,96.1667,960.382,0.666667,4.16667,3.9484,0.0481335
2020-04-27 21:00:00,2020-04-27 21:00:00,9.09333,95.5,960.76,0.0,5.48333,5.39283,-0.875916
2020-04-27 22:00:00,2020-04-27 22:00:00,8.955,92.6667,961.075,0.0,4.31667,4.30841,-0.218224
2020-04-27 23:00:00,2020-04-27 23:00:00,8.39833,98.3333,961.14,0.0,4.55,4.51624,-0.416284
2020-04-28 00:00:00,2020-04-28 00:00:00,8.58,96.8333,961.112,0.0,2.9,2.31662,1.6136
2020-04-28 01:00:00,2020-04-28 01:00:00,8.95,96.3333,961.027,0.0,8.51667,3.39951,7.79738
2020-04-28 02:00:00,2020-04-28 02:00:00,8.88167,93.1667,960.845,0.0,8.15,3.63687,7.26798
2020-04-28 03:00:00,2020-04-28 03:00:00,8.45833,95.3333,960.738,0.0,3.78333,2.42155,2.72461
2020-04-28 04:00:00,2020-04-28 04:00:00,8.37333,95.5,960.877,0.0,1.91667,1.36079,1.29569
2020-04-28 05:00:00,2020-04-28 05:00:00,8.585,95.0,960.873,0.0,5.15,1.99154,4.69904
2020-04-28 06:00:00,2020-04-28 06:00:00,8.63333,92.1667,961.188,0.166667,5.98333,1.54964,5.66729
2020-04-28 07:00:00,2020-04-28 07:00:00,7.85,98.1667,961.712,19.5,3.18333,1.98365,2.0854
2020-04-28 08:00:00,2020-04-28 08:00:00,8.67667,95.3333,961.915,254.667,3.2,1.98831,2.39235
2020-04-28 09:00:00,2020-04-28 09:00:00,9.39167,90.1667,962.253,242.5,2.86667,2.49027,0.957235
2020-04-28 10:00:00,2020-04-28 10:00:00,10.4883,85.6667,962.647,480.667,4.43333,2.6485,3.4965
2020-04-28 11:00:00,2020-04-28 11:00:00,10.3433,87.0,963.3,317.833,4.2,2.59344,3.02591
2020-04-28 12:00:00,2020-04-28 12:00:00,12.0083,75.0,963.488,887.667,6.95,4.64297,5.05503
2020-04-28 13:00:00,2020-04-28 13:00:00,12.8083,69.3333,963.5,895.0,5.95,4.62287,2.95565
2020-04-28 14:00:00,2020-04-28 14:00:00,13.4367,63.3333,963.597,848.833,5.4,4.30657,3.1681
2020-04-28 15:00:00,2020-04-28 15:00:00,13.845,56.1667,963.615,824.667,7.86667,7.13495,0.483455
2020-04-28 16:00:00,2020-04-28 16:00:00,13.6317,56.6667,963.38,738.0,10.95,10.5458,-2.68753
2020-04-28 17:00:00,2020-04-28 17:00:00,12.4983,69.3333,963.573,255.167,12.0667,11.5664,-3.41412
